MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
-0.8721268130635637,3,-0.007527296576028365,0.06657065768466881,1,3,3,0,4,0,19,2,2,0,2,-0.7979279678238334,-0.5084011288489756,-0.20713235722384776,-0.957156443766351,3,1,6,6,2,-0.5712592291330848,3,4,1,3,3,3,4,1.007682722519989,5,-0.2885530915967709,-0.9791317359377554,-0.043102701221400565,1,0,1,4,-0.31635016422219475,-0.7965426374035717,-0.11981105288959319,-0.9050195896802633,1.1128028245194517,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,3,-0.9402771389791359,6,-0.9487552148347388,4,5,-0.5634325458050573,2,-1.027696956582739,-0.41897823460615646,4,4,2,-0.7593903502744057,-0.6990117133321089,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-1.598857085352855,0.14519696860569006,8,4,-0.6454193230795281
0.0741840090941493,3,0.6658342339167916,0.13793941374436938,1,0,3,0,4,0,16,2,2,0,5,2.0886331560866744,-0.5084011288489756,1.119576095771197,1.0266232952547207,3,1,14,15,3,1.0054979897902816,0,4,2,0,3,3,2,1.208624865188918,5,-0.2885530915967709,-0.8821940581118689,0.26257874458890845,1,0,1,4,0.048659369535436495,1.8131994211082452,-0.11981105288959319,1.5288340383071306,1.1128028245194517,-0.24320889844284752,2.5950809740813643,-0.7650230808950287,1.3789597640767948,-0.21069387660807015,0,2.753982901911762,6,2.1474156494278116,2,3,1.1044563798537999,0,1.6490951163769534,1.2318770785297986,4,4,2,0.428248121098809,-0.3847290344520966,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,0.2510602034851592,-1.3605493724909639,6,5,2.0508562777369685
-0.8721268130635637,3,-6.379361920426353e-16,0.2408523713774183,1,1,3,0,4,0,19,2,2,0,2,-0.7979279678238334,0.38915445802185167,-0.30663549119847616,-1.1023110588166734,3,1,6,10,2,-0.5712592291330848,3,4,1,3,3,3,0,0.6385607430520651,5,-0.2885530915967709,-0.886702787313073,-0.33293399798969353,1,4,1,4,-0.6453728425389328,-0.7965426374035717,-0.11981105288959319,-1.1476467426260473,1.1128028245194517,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,-1.0678636449314594,-0.21069387660807015,3,-1.5559871457942855,6,-0.9487552148347388,2,5,-0.6885242152294716,2,-1.027696956582739,-0.5690559903457888,4,4,2,0.37169390817627496,-0.6990117133321089,-0.35658004502459306,-0.11583509282797985,2.86876290146387,-0.06528716096265523,-0.08676699973462873,0.9910271190203649,0.14519696860569006,8,4,-0.4639993870617128
-0.8721268130635637,3,0.9351788461139197,0.01255121249030981,1,0,3,0,4,0,5,2,2,0,2,0.6453525941314207,-0.5084011288489756,1.1527438070960734,1.0750081669381615,1,1,12,13,3,1.1157607323723353,2,4,2,2,3,0,5,-0.9711605520240293,5,-0.2885530915967709,2.0868041208809798,0.9848926795036386,1,0,1,4,0.8506521479324854,-0.7965426374035717,-0.11981105288959319,-0.04445140657568635,-0.8129375392966576,-0.24320889844284752,0.7866621768121209,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,2,0.29114287465116334,6,0.5993302172965366,2,1,1.1461536029952712,1,1.6490951163769534,1.7196297846836035,4,4,2,0.5332773736692293,-0.20513893223494675,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,0.621043661252762,-0.6076762019426368,6,5,1.2313386357254579
-0.8721268130635637,3,-6.379361920426353e-16,0.03896948130798903,1,0,3,0,0,0,12,2,2,0,2,-0.0762876868462064,-0.5084011288489756,-0.3729709138482284,-1.1990808021835548,3,1,8,8,1,0.5975258422366834,3,4,1,3,3,3,1,0.629824128153416,5,-0.2885530915967709,-0.10894700010537907,0.43919469105708697,1,4,1,4,0.23116413641425212,-0.7965426374035717,-0.11981105288959319,-0.5012728429814199,1.1128028245194517,-0.24320889844284752,-1.0217566204571222,1.2257433006161984,-1.0678636449314594,-0.21069387660807015,3,-0.9402771389791359,6,0.5993302172965366,1,1,-0.7719186615124145,1,-1.027696956582739,-0.5690559903457888,4,4,2,-0.7593903502744057,2.4887126010223013,2.5279020000857066,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.4889067120500465,0.14519696860569006,8,4,-0.30134703063194734
-0.280682549214993,4,-0.8604519018669337,-0.43419354229223583,1,3,3,0,0,0,3,2,2,0,1,0.6453525941314207,2.1842656317635063,-1.4011699649193883,0.7846989368375169,1,1,13,14,2,-0.5712592291330848,3,4,0,3,3,3,5,-0.9711605520240293,5,-0.2885530915967709,0.5944147552824484,-0.5140785584698766,1,0,1,0,-0.7944612436512046,-0.7965426374035717,-0.11981105288959319,-1.2575871713046054,-0.8129375392966576,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,-1.0678636449314594,-0.21069387660807015,3,-0.9402771389791359,6,-0.9487552148347388,1,5,0.5206952558731999,2,0.31069907989710727,0.4814882998316372,4,4,2,-0.3715900330913152,0.9771625740279565,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,0.2510602034851592,-0.6076762019426368,8,4,-0.6141400237661117
-0.8721268130635637,3,-6.379361920426353e-16,0.07061225851125406,1,0,3,0,1,0,12,2,2,0,2,-0.0762876868462064,1.286710044892679,-0.041293800599467155,-0.7152320853491472,1,1,13,14,1,0.42110545410539757,3,4,1,3,3,3,0,0.29128030083076384,5,-0.2885530915967709,-0.3208572725619681,-0.12461775343748296,1,0,1,4,-0.4088877924987773,-0.7965426374035717,-0.11981105288959319,-0.9732584764462651,1.1128028245194517,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,-1.0678636449314594,-0.21069387660807015,3,-0.9402771389791359,6,0.5993302172965366,4,1,-0.3549464300977002,0,0.31069907989710727,0.03125503261274037,4,4,2,-0.7593903502744057,-0.6990117133321089,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,1.3073317598144443,-1.228873627585252,1.650943309702344,8,4,-0.4014407884348799
0.783917125712434,3,0.0822542408230143,0.026253225048732984,1,3,3,0,4,0,19,2,2,2,2,-1.5195682488014604,-0.5084011288489756,-0.14079693457409553,-0.8603867003994694,1,1,8,8,2,-0.5712592291330848,3,4,3,3,3,3,0,-0.9711605520240293,5,-0.2885530915967709,-1.281216592418425,-2.397981987463781,1,4,1,4,0.34169519241128127,-0.7965426374035717,-0.11981105288959319,-0.4197652837886957,-0.8129375392966576,-0.24320889844284752,0.7866621768121209,-0.7650230808950287,-1.0678636449314594,4.327328081104204,3,-0.3245671321639863,6,-0.9487552148347388,4,4,-0.4800380995221145,2,0.31069907989710727,0.20009250781982668,4,4,2,-0.7593903502744057,-0.6990117133321089,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,0.9090178285147091,1.3610105767879677,-1.3605493724909639,8,4,-1.1396322522315077
-0.8721268130635637,3,-0.1870903713741137,0.312516854326869,1,3,3,0,4,0,20,5,2,0,2,-0.7979279678238334,-0.5084011288489756,1.086408384446321,0.9298535518878392,1,1,12,13,2,-0.5712592291330848,3,4,2,3,3,3,2,0.43980275410779834,5,-0.2885530915967709,-0.22617395933668366,0.1244560172227688,1,0,1,4,-0.12613392832033057,-0.7965426374035717,-0.11981105288959319,-0.7647507668834821,1.1128028245194517,-0.24320889844284752,-1.0217566204571222,1.2257433006161984,0.15554805957266768,-0.21069387660807015,2,-0.3245671321639863,6,-0.9487552148347388,4,5,1.0627591567123285,2,0.31069907989710727,0.4814882998316372,4,4,2,-0.7593903502744057,0.827504155513665,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.11892325428244367,0.14519696860569006,8,4,-0.2763235911812142
-0.8721268130635637,3,-0.007527296576028365,-0.29224463521216837,1,3,3,0,4,0,12,2,2,0,2,-0.7979279678238334,0.38915445802185167,-0.4393063364979806,-0.957156443766351,3,1,3,10,2,-0.5712592291330848,3,4,1,3,3,3,3,0.12965292520575575,5,-0.2885530915967709,-0.09767517710236902,-0.06801007828742574,1,4,1,4,0.4522262484083105,-0.7965426374035717,-0.11981105288959319,-0.3382577245959715,-0.8129375392966576,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,3,-0.3245671321639863,2,-0.9487552148347388,4,1,-0.8553131077953574,2,-1.027696956582739,-0.8410719226238723,4,4,2,-0.7593903502744057,-0.6990117133321089,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.4889067120500465,0.898070139154017,0,0,-0.5265579856885456
0.0741840090941493,3,1.384086533109133,0.36377618188356003,1,0,3,0,0,0,16,2,2,0,5,1.3669928751090477,-0.5084011288489756,1.119576095771197,1.0266232952547207,1,1,12,13,1,1.5237328799259335,2,4,2,0,3,0,5,-0.9711605520240293,5,-0.2885530915967709,1.329337615078704,0.22408552548686952,1,0,1,4,-0.01303238264895188,1.9868775265783836,-0.11981105288959319,1.6274013191913552,-0.8129375392966576,-0.24320889844284752,2.5950809740813643,1.2257433006161984,1.3789597640767948,-0.21069387660807015,2,1.5225628882814626,6,0.5993302172965366,2,3,1.1044563798537999,1,1.6490951163769534,1.7805988729528293,4,4,2,1.1796112356410469,1.6057279317879811,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,1.7309940345555705,-1.3605493724909639,6,5,1.8043753991472469
-0.280682549214993,4,-0.5911072896698057,-0.30318653013292357,1,3,0,0,4,0,9,2,2,0,1,0.6453525941314207,1.286710044892679,-1.368002253594512,-1.6829295190179627,1,1,13,14,2,-0.5712592291330848,3,4,2,3,3,3,5,-0.9711605520240293,5,-0.2885530915967709,0.15481365816505624,-0.955618424640323,1,0,1,1,-0.14155686636642767,-0.7965426374035717,-0.11981105288959319,-0.7761239146778157,-0.8129375392966576,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,2,-0.3245671321639863,6,0.5993302172965366,2,1,-2.0228353557565573,2,-1.027696956582739,-0.9067309407599614,4,4,0,-0.7593903502744057,-0.6990117133321089,3.0031859734277444,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.11892325428244367,-0.6076762019426368,8,4,-0.521553297798399
-0.8721268130635637,3,0.2169265469215783,-0.07715261073389948,1,3,3,0,4,0,5,2,2,0,2,1.3669928751090477,-0.5084011288489756,1.0200729617965687,0.8330838085209576,3,1,12,13,1,0.9779323041447683,2,4,2,2,3,3,5,-0.9711605520240293,5,-0.2885530915967709,2.724789302851349,1.6256915622022863,1,0,1,4,1.6243695399116898,-0.7965426374035717,-0.11981105288959319,0.5261015077733834,-0.8129375392966576,-0.24320889844284752,0.7866621768121209,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,2,0.29114287465116334,6,0.5993302172965366,2,1,0.9793647104293856,1,0.31069907989710727,0.28451124542336986,4,4,2,0.6221482796903542,1.6805571410451268,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,0.9910271190203649,0.14519696860569006,8,4,0.6120085093198125
1.4936502423307187,4,-1.174687282763583,-0.6210929366143246,1,3,3,0,4,0,10,2,2,4,2,-0.7979279678238334,1.286710044892679,0.15771246734978958,-0.4249228552485025,1,1,5,5,2,-0.5712592291330848,3,4,2,2,3,3,2,0.8635285766922791,5,-0.2885530915967709,-0.8303436722980226,-0.043102701221400565,1,4,1,4,-0.26494037073520443,-0.7965426374035717,-0.11981105288959319,-0.8671090970324846,1.1128028245194517,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,3,-0.3245671321639863,6,0.5993302172965366,4,1,-0.10476309124887162,2,0.31069907989710727,0.4627285803641832,4,4,2,0.048526977190366194,0.9472308903250982,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.11892325428244367,-0.6076762019426368,8,4,-0.6404146351893815
-0.8721268130635637,3,-6.379361920426353e-16,-0.2246217530893029,1,0,3,0,4,0,19,2,2,0,2,-0.7979279678238334,2.1842656317635063,-0.1076292232492194,0.7846989368375169,1,1,9,10,2,-0.5712592291330848,3,2,1,3,3,2,4,-0.5605396517875222,0,3.8954376562101065,-0.8213262138956146,0.0021834388986452114,1,0,1,4,-0.26494037073520443,-0.7965426374035717,-0.11981105288959319,-0.8671090970324846,1.1128028245194517,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,2,-0.3245671321639863,6,0.5993302172965366,4,1,-0.43834087638064306,2,-1.027696956582739,-0.9536302394285965,4,4,2,2.5207539992325683,0.6479140532965151,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.4889067120500465,1.650943309702344,8,4,-0.338882189808047
-0.8721268130635637,3,1.7881034514048249,0.3652548163323107,1,3,3,0,0,0,16,2,2,0,2,1.3669928751090477,-0.5084011288489756,1.1859115184209494,1.0750081669381615,1,1,12,13,3,2.9571485334926306,2,4,2,2,3,3,5,-0.9711605520240293,5,-0.2885530915967709,2.2491183721243244,1.1479227839358033,1,0,1,4,1.123124053413534,-0.7965426374035717,-0.11981105288959319,0.15647420445754087,-0.8129375392966576,-0.24320889844284752,0.7866621768121209,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,2,0.29114287465116334,6,0.5993302172965366,2,1,1.1878508261367426,1,1.6490951163769534,1.954126278026779,4,4,2,-0.7593903502744057,0.13907543034792383,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,0.2510602034851592,0.898070139154017,8,4,0.9410667380969534
-0.8721268130635637,3,-0.4564349835712417,-0.32773186198218524,1,3,3,0,0,0,12,2,2,0,2,-0.7979279678238334,1.286710044892679,-0.6714803157721135,0.7363140651540762,1,1,13,14,2,-0.5712592291330848,3,4,1,3,3,2,1,-0.46006858045305765,4,2.755488081208832,-0.8754309643100628,-0.360105682061721,1,4,1,4,-0.6762187186311269,-0.7965426374035717,-0.11981105288959319,-1.1703930382147145,-0.8129375392966576,3.909138148142354,-1.0217566204571222,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,2,-0.9402771389791359,6,-0.9487552148347388,2,5,1.1044563798537999,2,0.31069907989710727,0.4814882998316372,4,4,2,1.0341861166973878,-0.2201047740863759,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.4889067120500465,1.650943309702344,8,4,-0.5791072085350852
-0.8721268130635637,3,1.249414227010569,0.09397468280151516,1,3,3,0,4,0,16,2,2,0,2,1.3669928751090477,-0.5084011288489756,1.1859115184209494,1.1233930386216024,1,1,12,13,3,0.5313681966874512,2,4,2,0,3,3,2,1.689138684614618,5,-0.2885530915967709,-0.18559539652584744,1.4603971507641191,1,0,1,4,1.3904549795458838,-0.7965426374035717,-0.11981105288959319,0.35360876622599025,1.1128028245194517,-0.24320889844284752,0.7866621768121209,-0.7650230808950287,0.15554805957266768,-0.21069387660807015,2,0.29114287465116334,6,0.5993302172965366,2,1,1.2295480492782143,1,1.6490951163769534,1.400714553736885,4,4,2,-0.7593903502744057,0.04928037923934889,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.4889067120500465,1.650943309702344,8,4,1.562899208447672
-0.8721268130635637,3,-1.040014976665019,0.5713764584881587,1,0,3,0,1,0,12,2,2,0,2,-0.7979279678238334,0.38915445802185167,-0.47247404782285674,0.5911594501037538,1,1,8,8,2,-0.5712592291330848,3,4,1,3,3,1,1,1.8180037543696919,5,-0.2885530915967709,-0.8145631200938086,0.9622496094436157,1,4,1,4,1.123124053413534,-0.7965426374035717,-0.11981105288959319,0.15647420445754087,1.1128028245194517,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,-1.0678636449314594,-0.21069387660807015,3,-0.3245671321639863,6,2.1474156494278116,2,1,-0.8970103309368288,1,-1.027696956582739,-0.7238236759522846,4,4,2,1.5674115528241372,3.1621754843366134,-0.35658004502459306,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,2.100977492323173,-1.3605493724909639,8,4,0.3304948154990646
-0.6355491075241354,4,-0.4564349835712417,-0.41408411378922627,1,0,3,0,4,0,3,1,7,0,2,-1.5195682488014604,0.38915445802185167,-1.4675053875691404,-1.6829295190179627,1,1,8,8,2,-0.5712592291330848,3,4,0,3,3,3,5,-0.9711605520240293,5,-0.2885530915967709,-0.10894700010537907,-1.2205423443425907,1,1,0,4,-1.653004794883943,-0.7965426374035717,-0.11981105288959319,-1.8906923985225101,-0.8129375392966576,-0.24320889844284752,-1.0217566204571222,-0.7650230808950287,-2.2912753494355864,-0.21069387660807015,1,-1.5559871457942855,6,-0.9487552148347388,2,5,-2.4398075871712717,2,-1.027696956582739,-1.0943281354345018,1,4,2,-0.3635108598166675,-0.6990117133321089,1.069271875001521,-0.11583509282797985,-0.26897437834462246,-0.06528716096265523,-0.08676699973462873,-0.4889067120500465,0.14519696860569006,8,4,-1.408634226326889
